har_id,har_asset_number,har_asset_type,har_erf_number,har_model,har_serial_number,har_hostname,har_status,har_vendor,har_date_purchase,har_po_number,har_cost,har_book_value,har_predetermined_value,har_asset_value,har_date_added,har_specs,,,,,,
DES-PBID2014019-5062014-2018,PBI-D2014-019,DESKTOP,14-004,HP ProDesk 600 G1 SFF,6CR4138VS3,SMPBTED86,Active,MERIDIAN,5/6/14,4100143473,"34,625.00",,,,12/5/14,,"Php 34, 625.00","Php34,625.00",DES,PBID2014019,5062014,2018
DES-PBID2014020-5062014-2018,PBI-D2014-020,DESKTOP,14-032,HP ProDesk 600 G1 SFF,6CR4138VRK,SMPBMCD05,Active,MERIDIAN,5/6/14,4100145814,"38,275",,,,12/5/14,,"Php 38, 275","Php38,275",DES,PBID2014020,5062014,2018
DES-PBID2014021-5062014-2018,PBI-D2014-021,DESKTOP,14-022,HP ProDesk 600 G1 SFF,6CR4138VRL,SMPBMBD06,Active,MERIDIAN,5/6/14,4100145814,"38,275",,,,12/5/14,,"Php 38, 275","Php38,275",DES,PBID2014021,5062014,2018
DES-PBID2014022-5062014-2018,PBI-D2014-022,DESKTOP,14-037,HP ProDesk 600 G1 SFF,6CR4138VRW,SMPBHRD01,Active,MERIDIAN,5/6/14,4100145814,"38,275",,,,12/5/14,,"Php 38, 275","Php38,275",DES,PBID2014022,5062014,2018
DES-PBID2014023-5062014-2018,PBI-D2014-023,DESKTOP,14-037,HP ProDesk 600 G1 SFF,6CR4138VRQ,SMPBHRD13,Active,MERIDIAN,5/6/14,4100145814,"38,275",,,,12/5/14,,"Php 38, 275","Php38,275",DES,PBID2014023,5062014,2018
DES-PBID2014024-5062014-2018,PBI-D2014-024,DESKTOP,14-040,HP ProDesk 600 G1 SFF,6CR4138VRT,SMPBSCD88,Active,MERIDIAN,5/6/14,4100145814,"38,275",,,,12/5/14,,"Php 38, 275","Php38,275",DES,PBID2014024,5062014,2018
DES-PBID2014025-5062014-2018,PBI-D2014-025,DESKTOP,14-181,HP ProDesk 600 G1 SFF,6CR4138VRM,QCPBTRD22,Active,MERIDIAN,5/6/14,4100145814,"38,275",,,,12/5/14,,"Php 38, 275","Php38,275",DES,PBID2014025,5062014,2018
DES-PBID2014026-5062014-2018,PBI-D2014-026,DESKTOP,14-062,HP ProDesk 600 G1 SFF,6CR4138VRV,SMPBACD13,Active,MERIDIAN,5/6/14,4100145814,"38,275",,,,12/5/14,,"Php 38, 275","Php38,275",DES,PBID2014026,5062014,2018
DES-PBID2014027-6102014-2018,PBI-D2014-027,DESKTOP,14-018,HP Z420 Workstation,SGH420RN4R,SMPBTED87,Active,MERIDIAN,6/10/14,4100146471,"1,450,000",,,,12/5/14,,"Php 145, 0000","Php145,0000",DES,PBID2014027,6102014,2018
DES-PBID2014028-6102014-2018,PBI-D2014-028,DESKTOP,14-018,HP Z420 Workstation,SGH420RN4T,SMPBTED88,Active,MERIDIAN,6/10/14,4100146471,"1,450,000",,,,12/5/14,,"Php 145, 0000","Php145,0000",DES,PBID2014028,6102014,2018
DES-PBID2014029-6102014-2018,PBI-D2014-029,DESKTOP,14-018,HP Z420 Workstation,SGH420RN4V,SMPBTED100,Active,MERIDIAN,6/10/14,4100146471,"1,450,000",,,,12/5/14,,"Php 145, 0000","Php145,0000",DES,PBID2014029,6102014,2018
DES-PBID2014030-6102014-2018,PBI-D2014-030,DESKTOP,14-018,HP Z420 Workstation,SGH420RN4W,SMPBTED91,Active,MERIDIAN,6/10/14,4100146471,"1,450,000",,,,12/5/14,,"Php 145, 0000","Php145,0000",DES,PBID2014030,6102014,2018
DES-PBID2014031-6102014-2018,PBI-D2014-031,DESKTOP,,HP Z420 Workstation,SGH420RN4Z,SMPBTED92,Active,MERIDIAN,6/10/14,4100146471,"1,450,000",,,,12/5/14,,"Php 145, 0000","Php145,0000",DES,PBID2014031,6102014,2018
DES-PBID2014032-6102014-2018,PBI-D2014-032,DESKTOP,,HP Z420 Workstation,SGH420RN50,SMPBTED93,Active,MERIDIAN,6/10/14,4100146471,"1,450,000",,,,12/5/14,,"Php 145, 0000","Php145,0000",DES,PBID2014032,6102014,2018
DES-PBID2014033-6102014-2018,PBI-D2014-033,DESKTOP,,HP Z420 Workstation,SGH420RN51,SMPBTED94,Active,MERIDIAN,6/10/14,4100146471,"1,450,000",,,,12/5/14,,"Php 145, 0000","Php145,0000",DES,PBID2014033,6102014,2018
DES-PBID2014034-6102014-2018,PBI-D2014-034,DESKTOP,,HP Z420 Workstation,SGH420RN52,SMPBTED95,Active,MERIDIAN,6/10/14,4100146471,"1,450,000",,,,12/5/14,,"Php 145, 0000","Php145,0000",DES,PBID2014034,6102014,2018
DES-PBID2014035-6102014-2018,PBI-D2014-035,DESKTOP,,HP Z420 Workstation,SGH420RN53,SMPBTED102,Active,MERIDIAN,6/10/14,4100146471,"1,450,000",,,,12/5/14,,"Php 145, 0000","Php145,0000",DES,PBID2014035,6102014,2018
DES-PBID2014036-6102014-2018,PBI-D2014-036,DESKTOP,,HP Z420 Workstation,SGH420RN54,SMPBTED97,Active,MERIDIAN,6/10/14,4100146471,"1,450,000",,,,12/5/14,,"Php 145, 0000","Php145,0000",DES,PBID2014036,6102014,2018
DES-PBID2014037-6102014-2018,PBI-D2014-037,DESKTOP,,HP Z420 Workstation,SGH420RN55,SMPBTED98,Active,MERIDIAN,6/10/14,4100146471,"1,450,000",,,,12/5/14,,"Php 145, 0000","Php145,0000",DES,PBID2014037,6102014,2018
DES-PBID2014038-6102014-2018,PBI-D2014-038,DESKTOP,,HP Z420 Workstation,SGH420RN56,SMPBTED99,Active,MERIDIAN,6/10/14,4100146471,"1,450,000",,,,12/5/14,,"Php 145, 0000","Php145,0000",DES,PBID2014038,6102014,2018
DES-PBID2014039-6102014-2018,PBI-D2014-039,DESKTOP,,HP Z420 Workstation,SGH420RN4Y,,,MERIDIAN,6/10/14,4100147852,"1,450,000",,,,12/5/14,,"Php 145, 0000","Php145,0000",DES,PBID2014039,6102014,2018
DES-161416-6162014-2018,161416,DESKTOP,,HP ProDesk 600 G1 SFF,6CR420JP00,SMPBDCD58,Active,MERIDIAN,6/16/14,4100148401,"38,275",,,,12/5/14,,"Php 38,  275","Php38,275",DES,161416,6162014,2018
DES-161398-6162014-2018,161398,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4203P0D,SMPBMCD06,Active,MERIDIAN,6/16/14,4100147077,"38,275",,,,12/5/14,,"Php 38,  275","Php38,275",DES,161398,6162014,2018
DES-161400-6162014-2018,161400,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4203P0V,SMPBMCD07,Active,MERIDIAN,6/16/14,4100147077,"38,275",,,,12/5/14,,"Php 38,  275","Php38,275",DES,161400,6162014,2018
DES-PBID2014040-6162014-2018,PBI-D2014-040,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4203P03,SMSBEND42,Active,MERIDIAN,6/16/14,6214,"38,275",,,,12/5/14,,"Php 38,  275","Php38,275",DES,PBID2014040,6162014,2018
DES-161388-6162014-2018,161388,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4203P0W,SMPBDCD59,Active,MERIDIAN,6/16/14,4100147581,"38,275",,,,12/5/14,,"Php 38,  275","Php38,275",DES,161388,6162014,2018
DES-161418-6162014-2018,161418,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4203P0N,SMPBDCD60,Active,MERIDIAN,6/16/14,4100147581,"38,275",,,,12/5/14,,"Php 38,  275","Php38,275",DES,161418,6162014,2018
DES-161422-6162014-2018,161422,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4203P08,SMPBDCD61,Active,MERIDIAN,6/16/14,4100147581,"38,275",,,,12/5/14,,"Php 38,  275","Php38,275",DES,161422,6162014,2018
DES-PBID2014041-6162014-2018,PBI-D2014-041,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4203P0S,SMPBDCD58,Active,MERIDIAN,6/16/14,4100146316,"38,275",,,,12/5/14,,"Php 38,  275","Php38,275",DES,PBID2014041,6162014,2018
DES-PBID2014042-6162014-2018,PBI-D2014-042,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4203P0K,SMPBDCD59,Active,MERIDIAN,6/16/14,4100146316,"38,275",,,,12/5/14,,"Php 38,  275","Php38,275",DES,PBID2014042,6162014,2018
DES-PBID2014043-6162014-2018,PBI-D2014-043,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4203NZY,SMPBDCD60,Active,MERIDIAN,6/16/14,4100146316,"38,275",,,,12/5/14,,"Php 38,  275","Php38,275",DES,PBID2014043,6162014,2018
DES-PBID2014044-6162014-2018,PBI-D2014-044,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4203P06,SMPBDCD61,Active,MERIDIAN,6/16/14,4100146316,"38,275",,,,12/5/14,,"Php 38,  275","Php38,275",DES,PBID2014044,6162014,2018
DES-PBID2014045-6162014-2018,PBI-D2014-045,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4203P0P,SMPBPLD37,Active,MERIDIAN,6/16/14,4100146316,"38,275",,,,12/5/14,,"Php 38,  275","Php38,275",DES,PBID2014045,6162014,2018
DES-PBID2014046-6162014-2018,PBI-D2014-046,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4203P04,SMPBPLD38,Active,MERIDIAN,6/16/14,4100146316,"38,275",,,,12/5/14,,"Php 38,  275","Php38,275",DES,PBID2014046,6162014,2018
DES-PBID2014047-6162014-2018,PBI-D2014-047,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4203P0Q,SMPBPLD39,Active,MERIDIAN,6/16/14,4100146316,"38,275",,,,12/5/14,,"Php 38,  275","Php38,275",DES,PBID2014047,6162014,2018
DES-PBID2014048-6162014-2018,PBI-D2014-048,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4203P09,SMPBPLD40,Active,MERIDIAN,6/16/14,4100146316,"38,275",,,,12/5/14,,"Php 38,  275","Php38,275",DES,PBID2014048,6162014,2018
DES-PBID2014049-6162014-2018,PBI-D2014-049,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4203P0H,SMPBPLD41,Active,MERIDIAN,6/16/14,4100146316,"38,275",,,,12/5/14,,"Php 38,  275","Php38,275",DES,PBID2014049,6162014,2018
DES-PBID2014050-6162014-2018,PBI-D2014-050,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4138VRX,SMPBQAD84,Active,MERIDIAN,6/16/14,4100146316,"38,275",,,,12/5/14,,"Php 38,  275","Php38,275",DES,PBID2014050,6162014,2018
DES-PBID2014051-6162014-2018,PBI-D2014-051,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4203P0F,SMPBDCD62,Active,MERIDIAN,6/16/14,4100146316,"38,275",,,,12/5/14,,"Php 38,  275","Php38,275",DES,PBID2014051,6162014,2018
DES-PBID2014052-6162014-2018,PBI-D2014-052,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4203P0R,SMPBDCD63,Active,MERIDIAN,6/16/14,4100146316,"38,275",,,,12/5/14,,"Php 38,  275","Php38,275",DES,PBID2014052,6162014,2018
DES-PBID2014053-6162014-2018,PBI-D2014-053,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4203P0L,SMPBDCD64,Active,MERIDIAN,6/16/14,4100146316,"38,275",,,,12/5/14,,"Php 38,  275","Php38,275",DES,PBID2014053,6162014,2018
DES-PBID2014054-6162014-2018,PBI-D2014-054,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4203P0J,SMPBDCD65,Active,MERIDIAN,6/16/14,4100146316,"38,275",,,,12/5/14,,"Php 38,  275","Php38,275",DES,PBID2014054,6162014,2018
DES-PBID2014055-6162014-2018,PBI-D2014-055,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4203P0B,SMPBDCD66,Active,MERIDIAN,6/16/14,4100146316,"38,275",,,,12/5/14,,"Php 38,  275","Php38,275",DES,PBID2014055,6162014,2018
DES-PBID2014056-6162014-2018,PBI-D2014-056,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4203P02,SMPBDCD67,Active,MERIDIAN,6/16/14,4100146316,"38,275",,,,12/5/14,,"Php 38,  275","Php38,275",DES,PBID2014056,6162014,2018
DES-PBID2014057-6162014-2018,PBI-D2014-057,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4138VS0,SMPBQAD73,Active,MERIDIAN,6/16/14,4100146316,"38,275",,,,12/5/14,,"Php 38,  275","Php38,275",DES,PBID2014057,6162014,2018
DES-161459-7102014-2018,161459,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4247V88,SMPBQAD73,Active,MERIDIAN,7/10/14,4100149686,"38,275",,,,12/5/14,,"Php 38,  275","Php38,275",DES,161459,7102014,2018
DES-161461-7102014-2018,161461,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4247V84,SMPBSCD81,Active,MERIDIAN,7/10/14,4100149686,"38,275",,,,12/5/14,,"Php 38,  275","Php38,275",DES,161461,7102014,2018
DES-PBID2014058-7172014-2018,PBI-D2014-058,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4247V81,SMPBACD33,Active,MERIDIAN,7/17/14,71514,"38,275",,,,12/5/14,,"Php 38,  275","Php38,275",DES,PBID2014058,7172014,2018
DES-161463-7172014-2018,161463,DESKTOP,14-118,HP ProDesk 600 G1 SFF,6CR4247V7X,SMPBDCD63,Active,MERIDIAN,7/17/14,4100150055,"38,275",,,,12/5/14,,"Php 38,  275","Php38,275",DES,161463,7172014,2018
DES-161464-7172014-2018,161464,DESKTOP,14-118,HP ProDesk 600 G1 SFF,6CR4247V87,SMPBDCD64,Active,MERIDIAN,7/17/14,4100150055,"38,275",,,,12/5/14,,"Php 38,  275","Php38,275",DES,161464,7172014,2018
DES-161482-7222014-2018,161482,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4247VTZ,SMPBACD34,Active,MERIDIAN,7/22/14,4100150640,"38,275",,,,12/5/14,,"Php 38,  275","Php38,275",DES,161482,7222014,2018
DES-160423-7222014-2018,160423,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4247V7Y,QCPBBAD08,Active,MERIDIAN,7/22/14,4100150923,"38,275",,,,12/5/14,,"Php 38,  275","Php38,275",DES,160423,7222014,2018
DES-RTID2014001-1062014-2018,RTI-D2014-001,DESKTOP,,HP COMPAQ PRO 6300,SGH350QPZ8,SMRTDED03,Active,MERIDIAN,1/6/14,4100138704,"38,780.00",,,,12/5/14,,"Php 38, 780.00","Php38,780.00",DES,RTID2014001,1062014,2018
DES-RTID2014002-1202014-2018,RTI-D2014-002,DESKTOP,,HP COMPAQ PRO 6300,SGH350QPZB,SMRTMSD01,Active,MERIDIAN,1/20/14,4100140799,"38,780.00",,,,12/5/14,,"Php 38, 780.00","Php38,780.00",DES,RTID2014002,1202014,2018
DES-RTID2014003-1272014-2018,RTI-D2014-003,DESKTOP,,HP COMPAQ PRO 6300,SGH350QPZS,SMPBSCD79,Active,MERIDIAN,1/27/14,4100141353,"38,780.00",,,,12/5/14,,"Php 38, 780.00","Php38,780.00",DES,RTID2014003,1272014,2018
DES-RTID2014005-2282014-2018,RTI-D2014-005,DESKTOP,,HP COMPAQ PRO 6300,SGH350QPZR,SMRTEFD02,Active,MERIDIAN,2/28/14,4100142863,"38,780.00",,,,12/5/14,,"Php 38, 780.00","Php38,780.00",DES,RTID2014005,2282014,2018
DES-RTID2014016-5062014-2018,RTI-D2014-016,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4138VRN,SMMRPD18,Active,MERIDIAN,5/6/14,4100146043,"38,275.00",,,,12/5/14,,"38, 275.00",,DES,RTID2014016,5062014,2018
DES-RTID2014017-5062014-2018,RTI-D2014-017,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4138VRY,SMRTQAD03,Active,MERIDIAN,5/6/14,4100145820,"38,275.00",,,,12/5/14,,"38, 275.00",,DES,RTID2014017,5062014,2018
DES-RTID2014018-5062014-2018,RTI-D2014-018,DESKTOP,,HP ProDesk 600 G1 SFF,6CE4138VS1,SMRTQAD07,Active,MERIDIAN,5/6/14,4100145820,"38,275.00",,,,12/5/14,,"38, 275.00",,DES,RTID2014018,5062014,2018
DES-RTID2014019-5062014-2018,RTI-D2014-019,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4138VRZ,SMRTDED12,Active,MERIDIAN,5/6/14,4100143820,"32,625.00",,,,12/5/14,,"32, 625.00",,DES,RTID2014019,5062014,2018
DES-RTID2014020-5062014-2018,RTI-D2014-020,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4138VS2,SMRTWHD01,Active,MERIDIAN,5/6/14,4100143820,"32,625.00",,,,12/5/14,,"32, 625.00",,DES,RTID2014020,5062014,2018
DES-RTID2014021-6102014-2018,RTI-D2014-021,DESKTOP,,HP Z420 Workstation,SGH420RN4X,SMRTSSD02,Active,MERIDIAN,6/10/14,4100147558,"145,000.00",,,,12/5/14,,"145, 000. 00",,DES,RTID2014021,6102014,2018
DES-RTID2014022-6102014-2018,RTI-D2014-022,DESKTOP,,HP Z420 Workstation,SGH420RN4S,SMRTSSD03,Active,MERIDIAN,6/10/14,4100147558,"145,000.00",,,,12/5/14,,"145, 000. 00",,DES,RTID2014022,6102014,2018
DES-160382-6162014-2018,160382,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4203P01,SMRTWHD03,Active,MERIDIAN,6/16/14,4100147080,"38,275.00",,,,12/5/14,,"38, 275. 00",,DES,160382,6162014,2018
DES-160386-6162014-2018,160386,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4203P0C,SMRTDED15,Active,MERIDIAN,6/16/14,4100147882,"38,275.00",,,,12/5/14,,"38, 275. 00",,DES,160386,6162014,2018
DES-160388-6162014-2018,160388,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4203P07,SMRTDED16,Active,MERIDIAN,6/16/14,4100147882,"38,275.00",,,,12/5/14,,"38, 275. 00",,DES,160388,6162014,2018
DES-RTID2014023-7012014-2018,RTI-D2014-023,DESKTOP,,HP Z420 Workstation,SGH424PC0K,SMRTTSD01,Active,MERIDIAN,7/1/14,4100147558,145000,,,,12/5/14,,145000,,DES,RTID2014023,7012014,2018
DES-RTID2014024-7012014-2018,RTI-D2014-024,DESKTOP,,HP Z420 Workstation,SGH424PC0G,SMRTSSD04,Active,MERIDIAN,7/1/14,4100147558,145000,,,,12/5/14,,145000,,DES,RTID2014024,7012014,2018
DES-160391-7032014-2018,160391,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4203P0M,SMRTDED15,Active,MERIDIAN,7/3/14,4100149418,"38,275.00",,,,12/5/14,,"38, 275. 00",,DES,160391,7032014,2018
DES-160393-7032014-2018,160393,DESKTOP,,HP ProDesk 600 G1 SFF,6CR403NZZ,SMRTSSD05,Active,MERIDIAN,7/3/14,4100149418,"38,275.00",,,,12/5/14,,"38, 275. 00",,DES,160393,7032014,2018
DES-OMMCD2014001-2032014-2018,OMMC-D2014-001,DESKTOP,,HP Compaq PRO 6300 SFF,SGH350QPZF,CBOCSLD01,Active,MERIDIAN,2/3/14,4100141629,38780,,,,12/5/14,,38780,,DES,OMMCD2014001,2032014,2018
DES-OMMCD2014002-5062014-2018,OMMC-D2014-002,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4138VRP,QCOCJVD04,Active,MERIDIAN,5/6/14,4100145822,"42,868",,,,12/5/14,,"42, 868",,DES,OMMCD2014002,5062014,2018
DES-OMMCD2014003-5062014-2018,OMMC-D2014-003,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4138VRR,QCOCJVD12,Active,MERIDIAN,5/6/14,4100145822,"42,868",,,,12/5/14,,"42, 868",,DES,OMMCD2014003,5062014,2018
DES-OMMCD2014004-5272014-2018,OMMC-D2014-004,DESKTOP,,HP ProDesk 600 G1 SFF,SGH405S9R6,,,MERIDIAN,5/27/14,4100147407,"35,606.25",,,,12/5/14,,"35, 606. 25",,DES,OMMCD2014004,5272014,2018
DES-OMMCD2014005-5272014-2018,OMMC-D2014-005,DESKTOP,,HP ProDesk 600 G1 SFF,SGH405S9R7,,,MERIDIAN,5/27/14,4100147407,"35,606.25",,,,12/5/14,,"35, 606. 25",,DES,OMMCD2014005,5272014,2018
DES-OMMCD2014006-6162014-2018,OMMC-D2014-006,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4203P0T,,Active,MERIDIAN,6/16/14,4100148064,"42,868",,,,12/5/14,,"42, 868",,DES,OMMCD2014006,6162014,2018
DES-160392-7142014-2018,160392,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4247V89,DVOCBWD09,,MERIDIAN,7/14/14,4100150225,"38,275",,,,12/5/14,,"38, 275",,DES,160392,7142014,2018
DES-160395-7142014-2018,160395,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4247V8C,DVOCBWD10,,MERIDIAN,7/14/14,4100150225,"38,275",,,,12/5/14,,"38, 275",,DES,160395,7142014,2018
DES-160420-7182014-2018,160420,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4247V83,DVOCBWD11,,MERIDIAN,7/18/14,4100150291,"38,275",,,,12/5/14,,"38, 275",,DES,160420,7182014,2018
DES-160379-7242014-2018,160379,DESKTOP,,HP Z230 Tower Workstation,SGH427RPPS,,,MERIDIAN,7/24/14,4100148976,74106.25,,,,12/5/14,,74106.25,,DES,160379,7242014,2018
DES-160380-7242014-2018,160380,DESKTOP,,HP Z230 Tower Workstation,SGH427RPPT,,,MERIDIAN,7/24/14,4100148976,74106.25,,,,12/5/14,,74106.25,,DES,160380,7242014,2018
DES-160433-8072014-2018,160433,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4247V80,,,MERIDIAN,8/7/14,4100151829,"38,275",,,,12/5/14,,"38, 275",,DES,160433,8072014,2018
DES-160436-8072014-2018,160436,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4247V82,,,MERIDIAN,8/7/14,4100151829,"38,275",,,,12/5/14,,"38, 275",,DES,160436,8072014,2018
DES-160438-8072014-2018,160438,DESKTOP,,HP ProDesk 600 G1 SFF,6CR4247V85,,,MERIDIAN,8/7/14,4100151839,"38,275",,,,12/5/14,,"38, 275",,DES,160438,8072014,2018
DES-EGD2014002-5062014-2018,EG-D2014-002,DESKTOP,,HP LV2011 LED,6CR4138VRH,SMEGPMD05,Active,MERIDIAN,5/6/14,4100143620,"34,625.00",,,,12/5/14,,"34, 625.00",,DES,EGD2014002,5062014,2018
DES-160086-6162014-2018,160086,DESKTOP,,HP LV2011 LED,6CR4203P0G,SMPBQAD85,Active,MERIDIAN,6/16/14,4100147437,"42,868",,,,12/5/14,,"42, 868",,DES,160086,6162014,2018
DES--6162014-2018,,DESKTOP,,HP LV2011 LED,6CR4203P05,SMEGHSD01,Active,MERIDIAN,6/16/14,4100146672,"42,868",,,,12/5/14,,"42, 868",,DES,,6162014,2018
DES-160380-8202014-2018,160380,DESKTOP,14-071,HP Z420 Workstation,SGH429SVPH,,,MERIDIAN,8/20/14,4100149219,"207,500.00",,,,12/5/14,"207, 500.00",,,DES,160380,8202014,2018
DES-160399-8202014-2018,160399,DESKTOP,14-124,HP Z420 Workstation,SGH424PC0J,,,MERIDIAN,8/20/14,4100152284,"145,000.00",,,,12/5/14,"145, 000.00",,,DES,160399,8202014,2018
DES-161490-8202014-2018,161490,DESKTOP,14-187,HP ProDesk 600 G1 SFF,6CR4247V8B,,,MERIDIAN,8/20/14,4100152396,"38,285.00",,,,12/5/14,"38, 285.00",,,DES,161490,8202014,2018
DES-161504-8202014-2018,161504,DESKTOP,14-201,HP ProDesk 600 G1 SFF,6CR4247V86,,,MERIDIAN,8/20/14,4100152396,"38,285.00",,,,12/5/14,"38, 285.00",,,DES,161504,8202014,2018
DIG-ERF13340-7212014-2015,ERF 13-340,DIGITAL CAMERA,,Canon IXUS 145,8.38E+11,,Active,J & R Appliance,7/21/14,4100150565,,,,,12/5/14,,,,DIG,ERF13340,7212014,2015
LAP-PBIL2014001-1142014-2017,PBI-L2014-001,LAPTOP,13-320,HP Probook 430 G1,2CE3500DXX,QCPBOPL08,Inactive,MERIDIAN,1/14/14,4100138692,"49,437.50",,,,12/5/14,,"49, 437.50",,LAP,PBIL2014001,1142014,2017
LAP-PBIL2014002-1142014-2017,PBI-L2014-002,LAPTOP,13-349,HP Probook 430 G1,2CE3500DXS,QCPBIAL22,Active,MERIDIAN,1/14/14,4100139895,"49,437.50",,,,12/5/14,,"49, 437.50",,LAP,PBIL2014002,1142014,2017
LAP-PBIL2014003-1142014-2017,PBI-L2014-003,LAPTOP,13-350,HP Probook 430 G1,2CE3500DXV,QCPBIAL23,Active,MERIDIAN,1/14/14,4100139895,"49,437.50",,,,12/5/14,,"49, 437.50",,LAP,PBIL2014003,1142014,2017
LAP-PBIL2014004-1142014-2017,PBI-L2014-004,LAPTOP,13-306,HP Probook 430 G1,2CE3500DXY,QCPBACL15,Active,MERIDIAN,1/14/14,4100139895,"49,437.50",,,,12/5/14,,"49, 437.50",,LAP,PBIL2014004,1142014,2017
LAP-PBIL2014005-1272014-2017,PBI-L2014-005,LAPTOP,13-309,HP Probook 430 G1,2CE3430373,QCPBITL01,Active,MERIDIAN,1/27/14,4100141289,"48,481.25",,,,12/5/14,,"48, 481.25",,LAP,PBIL2014005,1272014,2017
LAP-PBIL2014006-1272014-2017,PBI-L2014-006,LAPTOP,13-316,HP Probook 430 G1,2CE3430374,QCPBHRL21,Inactive,MERIDIAN,1/27/14,4100141289,"48,481.25",,,,12/5/14,,"48, 481.25",,LAP,PBIL2014006,1272014,2017
LAP-PBIL2014007-4012014-2017,PBI-L2014-007,LAPTOP,14-194,Lenovo ThinkPad X240,20AMA01PPHPF0086DS,QCPBTRL07,Active,MERIDIAN,4/1/14,4100143477,"55,356.25",,,,12/5/14,,"55, 356.25",,LAP,PBIL2014007,4012014,2017
LAP-PBIL2014008-4162014-2017,PBI-L2014-008,LAPTOP,14-015,HP Probook 430 G1,2CE4140MN4,SMPBPPL04,Active,MERIDIAN,4/16/14,4100143815,"41,062.00",,,,12/5/14,,"41, 062. 00",,LAP,PBIL2014008,4162014,2017
LAP-PBIL2014009-4162014-2017,PBI-L2014-009,LAPTOP,14-008,HP Probook 430 G1,2CE4140MN9,SMPBABL01,Active,MERIDIAN,4/16/14,4100143779,"41,062.00",,,,12/5/14,,"41, 062. 00",,LAP,PBIL2014009,4162014,2017
LAP-PBIL2014010-4162014-2017,PBI-L2014-010,LAPTOP,14-042,HP Probook 430 G1,2CE4140MN0,QCPBLEL13,Active,MERIDIAN,4/16/14,4100143818,"41,062.00",,,,12/5/14,,"41, 062. 00",,LAP,PBIL2014010,4162014,2017
LAP-PBIL2014011-4162014-2017,PBI-L2014-011,LAPTOP,14-023,HP Probook 430 G1,2CE4140MN7,SMPBHRL08,Active,MERIDIAN,4/16/14,4100143816,"41,062.00",,,,12/5/14,,"41, 062. 00",,LAP,PBIL2014011,4162014,2017
LAP-PBIL2014012-4162014-2017,PBI-L2014-012,LAPTOP,14-035,HP Probook 430 G1,2CE4140MN8,QCPBODL02,Active,MERIDIAN,4/16/14,4100143817,"41,062.00",,,,12/5/14,,"41, 062. 00",,LAP,PBIL2014012,4162014,2017
LAP-PBIL2014013-4252014-2017,PBI-L2014-013,LAPTOP,14-088,HP Probook 440 G1,2CE4130H92,QCPBSCL03,Active,MERIDIAN,4/25/14,4100143521,"49,437.50",,,,12/5/14,,"49, 437.50",,LAP,PBIL2014013,4252014,2017
LAP-PBIL2014014-4302014-2017,PBI-L2014-014,LAPTOP,14-055,HP Probook 430 G1,2CE4140MN5,SMPBITL02,Active,MERIDIAN,4/30/14,4100145876,"42,812.50",,,,12/5/14,,"42, 812.50",,LAP,PBIL2014014,4302014,2017
